Site,Date,Species,Time,Code,lookup,Transect,OI_Site,OI_Transects,TPI_Site,TPI_Transects,Isolation,Floral_Diversity,Floral_Richness,Flora,Site_Size,Site_Isolation,Connectivity,Distance_to_Closest_External_Patch,Distance,Day,Month,Year,Wind_ms,Cloud_cover,Temp,Humidity,Radiation,FHD_Simp,Thermal_div_Simp,T_Code,OI_Patch_old,TPI_Site_old,Sp_Code,OI_old,TPI_Patch_old,Abundance,Occurrence,OI_Limestone,Limestone_percent,Limestone_ha,Limestone_km2,Size_fix,Size
11,26-08-2021,origenes,102,112,origenes112,1,20.24919869,60.81657982,0.929883421,1.079530859,60478.14,4.554270098,6,15.931428,0.008050985,527969.737,527.969737,10813.78,10.81378,26,8,2021,6.2,0.02,31.5,0.442,2876,0.9043,0.9472,1110,72.96427701,0.958959746,21,24.7770261,1.076371759,0,0,18.97,2.98,0.02,2e-4,0.007850985,0.0077
11,26-08-2021,pegala,102,112,pegala112,1,14.423647,51.23150338,0.90781819,0.995528899,60478.14,4.554270098,6,15.931428,0.008050985,527969.737,527.969737,10813.78,10.81378,26,8,2021,6.2,0.02,31.5,0.442,2876,0.9043,0.9472,1110,55.00148959,0.92486028,22,15.4286192,0.9936773,0,0,13.46,2.98,0.02,2e-4,0.007850985,0.0077
11,26-08-2021,philodice,102,112,philodice112,1,15.58218347,53.43290928,0.918846206,1.006984774,60478.14,4.554270098,6,15.931428,0.008050985,527969.737,527.969737,10813.78,10.81378,26,8,2021,6.2,0.02,31.5,0.442,2876,0.9043,0.9472,1110,61.08008558,0.935971428,23,17.2768894,1.005124143,5,1,14.57,2.98,0.02,2e-4,0.007850985,0.0077
11,26-08-2021,plexippus,102,112,plexippus112,1,16.87616003,55.71456084,0.928500354,1.019835073,59018.471,4.554270098,6,15.931428,0.008050985,527969.737,527.969737,10813.78,10.81378,26,8,2021,6.2,0.02,31.5,0.442,2876,0.9043,0.9472,1110,66.08455434,0.946246585,24,19.1933251,1.017906971,0,0,15.8,2.98,0.02,2e-4,0.007850985,0.0077
11,26-08-2021,polios,102,112,polios112,1,99.87675536,100,1.171313862,1.330181637,59018.471,4.554270098,6,15.931428,0.008050985,527969.737,527.969737,10813.78,10.81378,26,8,2021,6.2,0.02,31.5,0.442,2876,0.9043,0.9472,1110,100,1.202181688,25,99.9834425,1.326827892,0,0,99.87,2.98,0.02,2e-4,0.007850985,0.0077
11,26-08-2021,progne,102,112,progne112,1,45.34852859,81.53654387,1.03181625,1.155896899,34772.577,4.554270098,6,15.931428,0.008050985,527969.737,527.969737,10813.78,10.81378,26,8,2021,6.2,0.02,31.5,0.442,2876,0.9043,0.9472,1110,91.62310755,1.055924977,26,70.8221388,1.15327752,0,0,44.14,2.98,0.02,2e-4,0.007850985,0.0077
11,26-08-2021,rapae,102,112,rapae112,1,14.70914941,51.78519842,0.905516771,0.998267641,31368.587,4.554270098,6,15.931428,0.008050985,527969.737,527.969737,10813.78,10.81378,26,8,2021,6.2,0.02,31.5,0.442,2876,0.9043,0.9472,1110,56.60265959,0.923538158,27,15.8820931,0.996309644,0,0,13.73,2.98,0.02,2e-4,0.007850985,0.0077
11,26-08-2021,sassacus,102,112,sassacus112,1,75.03681672,97.73065277,1.118551111,1.324499763,60478.14,4.554270098,6,15.931428,0.008050985,527969.737,527.969737,10813.78,10.81378,26,8,2021,6.2,0.02,31.5,0.442,2876,0.9043,0.9472,1110,98.98220621,1.158566672,28,89.7796649,1.320152086,0,0,74.48,2.98,0.02,2e-4,0.007850985,0.0077
11,26-08-2021,selene,102,112,selene112,1,24.2538815,67.06129698,0.976856464,1.099726375,59018.471,4.554270098,6,15.931428,0.008050985,527969.737,527.969737,10813.78,10.81378,26,8,2021,6.2,0.02,31.5,0.442,2876,0.9043,0.9472,1110,78.09982937,1.000729946,29,37.1191842,1.097132555,0,0,22.77,2.98,0.02,2e-4,0.007850985,0.0077
11,26-08-2021,tharos,102,112,tharos112,1,15.14926056,52.63794229,0.903350314,1.003097085,60478.14,4.554270098,6,15.931428,0.008050985,527969.737,527.969737,10813.78,10.81378,26,8,2021,6.2,0.02,31.5,0.442,2876,0.9043,0.9472,1110,58.97516453,0.922730997,30,16.5904733,1.000991402,1,1,14.15,2.98,0.02,2e-4,0.007850985,0.0077
11,26-08-2021,themistocles,102,112,themistocles112,1,13.55562013,49.3419856,0.870155957,0.982724061,60478.14,4.554270098,6,15.931428,0.008050985,527969.737,527.969737,10813.78,10.81378,26,8,2021,6.2,0.02,31.5,0.442,2876,0.9043,0.9472,1110,49.46618639,0.89202781,31,13.9048645,0.980347715,0,0,12.64,2.98,0.02,2e-4,0.007850985,0.0077
11,26-08-2021,tullia,102,112,tullia112,1,14.92596413,52.23564405,0.902660425,1.000594088,59018.471,4.554270098,6,15.931428,0.008050985,527969.737,527.969737,10813.78,10.81378,26,8,2021,6.2,0.02,31.5,0.442,2876,0.9043,0.9472,1110,57.81545378,0.921688794,32,16.2368976,0.998526656,9,1,13.94,2.98,0.02,2e-4,0.007850985,0.0077
11,26-08-2021,vestris,102,112,vestris112,1,15.30743271,52.92094198,0.897934342,1.005242082,60478.14,4.554270098,6,15.931428,0.008050985,527969.737,527.969737,10813.78,10.81378,26,8,2021,6.2,0.02,31.5,0.442,2876,0.9043,0.9472,1110,59.77683287,0.918784112,33,16.8440279,1.002976784,0,0,14.3,2.98,0.02,2e-4,0.007850985,0.0077
12,10-06-2021,antiopa,25,121,antiopa121,1,28.61310934,87.19116855,0.920481948,1.101005453,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,77.71913352,0.91136651,1,26.793952,1.075457301,0,0,22.74,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,aphrodite,25,121,aphrodite121,1,33.19220533,92.05913563,0.957805948,1.163747064,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,89.90294067,0.9474071,2,32.7140748,1.134601795,0,0,27.13,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,archippus,25,121,archippus121,1,19.31867915,66.82204308,0.851238801,1.041557744,64294.68832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,60.5940231,0.841628747,3,18.2357027,1.014623316,0,0,0,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,atalanta,25,121,atalanta121,1,26.32291299,84.28938903,0.890165123,1.096942543,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,72.84394393,0.879724008,4,24.536012,1.067678869,0,0,20.91,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,augustinus,25,121,augustinus121,1,40.98683976,95.24703738,1.03475104,1.317511004,33095.38111,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,93.66808709,1.020473227,5,40.5760989,1.277494084,0,0,35.03,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,baptisiae,25,121,baptisiae121,1,31.2721458,90.40073781,0.902309489,1.223710762,36859.14111,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,85.5283261,0.886080503,6,30.1681379,1.178225224,0,0,25.29,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,bellona,25,121,bellona121,1,34.38483695,92.95250371,0.968823161,1.184691963,64294.68832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,91.20299123,0.957922981,7,34.2651726,1.154141653,0,0,28.29,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,bimacula,25,121,bimacula121,1,33.41674312,92.24303167,0.918198123,1.34069442,64294.68832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,90.25628774,0.896864398,8,33.0100546,1.280901653,0,0,27.35,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,cocyta,25,121,cocyta121,1,49.10898086,96.30430072,1.080203826,1.378256982,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,95.25370431,1.065153791,9,45.3375077,1.33607573,3,1,43.79,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,comyntas,25,121,comyntas121,1,26.43580999,84.42772774,0.884473306,1.103709877,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,73.05450768,0.873403072,10,24.6415338,1.072682952,0,0,20.99,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,cybele,25,121,cybele121,1,29.4891755,88.31232326,0.917512425,1.125555151,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,80.46035124,0.907007419,11,27.8790762,1.096112408,0,0,23.57,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,cymela,25,121,cymela121,1,30.08919917,89.06957493,0.896490831,1.179977944,33098.12111,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,82.21430833,0.8821763,12,28.6345055,1.139858116,0,0,24.15,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,dion,25,121,dion121,1,27.99521505,86.4016934,0.827280199,1.19613185,94606.98932,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,76.03851261,0.808655232,13,26.1011713,1.143931012,0,0,22.19,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,egeremet,25,121,egeremet121,1,35.41833486,93.47919086,0.959378768,1.39746788,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,91.7874584,0.937257692,14,35.5677431,1.335468378,0,0,29.31,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,eurytheme,25,121,eurytheme121,1,16.00499405,58.82284311,0.84433099,1.015061809,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,53.731534,0.835710029,15,15.1558757,0.990899542,0,0,13.49,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,henrici,25,121,henrici121,1,52.54111461,96.52153139,1.11165402,1.468409674,33098.12111,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,95.73872317,1.093639834,16,47.1268807,1.417920693,0,0,47.5,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,lineola,25,121,lineola121,1,38.09414783,94.47145167,1.009810037,1.391247806,64294.68832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,92.78305267,0.99054954,17,38.158012,1.337265748,0,0,32.02,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,lucia,25,121,lucia121,1,45.49854604,95.98651059,1.051804901,1.287474536,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,94.66257021,1.039904888,18,30.8569879,1.254121961,0,0,39.86,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,lucilius,25,121,lucilius121,1,31.79128562,90.90742418,0.908328566,1.239184702,33098.12111,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,86.95338152,0.891622162,19,43.5512551,1.192361088,0,0,25.79,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,lygdamus,25,121,lygdamus121,1,28.67632518,87.26617146,0.922200582,1.100087736,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,77.9119188,0.913218265,20,26.8727692,1.074912687,0,0,22.8,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,origenes,25,121,origenes121,1,30.85751474,89.96072069,0.900917765,1.205577482,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,84.37272561,0.885534135,21,29.6287366,1.162461252,0,0,24.9,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,pegala,25,121,pegala121,1,24.0132656,79.85532771,0.890840966,1.069406799,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,69.01268383,0.881824379,22,22.4317755,1.044135701,0,0,19.24,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,philodice,25,121,philodice121,1,25.87501256,83.61714067,0.901786164,1.081223057,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,72.05780225,0.892725594,23,24.1334567,1.055828685,0,0,20.57,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,plexippus,25,121,plexippus121,1,27.71459346,86.04223498,0.910821668,1.096765444,64294.68832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,75.44348947,0.901432536,24,25.8238726,1.070450201,0,0,21.96,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,polios,25,121,polios121,1,60.57767119,97.25878229,1.140563523,1.463994462,64294.68832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,97.45267872,1.124232051,25,54.1582649,1.41822168,0,0,56.22,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,progne,25,121,progne121,1,38.2263743,94.51089765,1.007799284,1.260408856,36859.14111,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,92.82027634,0.995043898,26,38.2749613,1.224658897,0,0,32.16,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,rapae,25,121,rapae121,1,24.47389024,80.894812580000007,0.887563976,1.076390823,33095.38111,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,69.74882357,0.878029265,27,22.8639125,1.04966756,0,0,19.57,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,sassacus,25,121,sassacus121,1,43.67975343,95.7064997,1.07868783,1.497968366,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,94.30588967,1.05751645,28,42.4978604,1.438630655,0,0,37.89,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,selene,25,121,selene121,1,33.53786629,92.33470191,0.953073848,1.203218538,64294.68832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,90.41684954,0.940442925,29,33.1682157,1.167817416,0,0,27.47,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,tharos,25,121,tharos121,1,25.1924436,82.37931475,0.884043397,1.087112848,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,70.92275811,0.873789514,30,23.5255311,1.058373935,0,0,20.08,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,themistocles,25,121,themistocles121,1,22.56177322,76.16907324,0.848367351,1.077539111,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,66.51036429,0.836795446,31,21.1183854,1.045106132,2,1,18.22,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,tullia,25,121,tullia121,1,24.83426104,81.66762041,0.883704452,1.083082686,64294.68832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,70.33773536,0.873636925,32,23.196444,1.054866137,3,1,19.83,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,10-06-2021,vestris,25,121,vestris121,1,25.44445597,82.87822304,0.877163929,1.095626376,65648.48832,1.589248485,3,7.965714,0.006260984,568996.361,568.996361,7440.335,7.440335,10,6,2021,3.5,0,25.7,0.26,3258,0.8484,0.9653,1210,71.3316629,0.866132784,33,23.7525003,1.064709007,0,0,20.26,12.51,0.08,8e-4,0.00546098399999999,0.0055
12,16-08-2021,antiopa,92,122,antiopa122,1,19.44393028,76.22573304,0.921546206,1.088883262,65648.48832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,80.26423665,0.92573826,1,19.7710808,1.075401541,0,0,15.73,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,aphrodite,92,122,aphrodite122,1,26.64504869,87.90163649,0.959020053,1.149918074,65648.48832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,90.83093286,0.963802381,2,26.5142547,1.134538185,0,0,22.25,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,archippus,92,122,archippus122,1,12.25615617,63.2748277,0.852360807,1.028777787,64294.68832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,52.78528695,0.856780327,3,11.6049347,1.014564531,0,0,0,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,atalanta,92,122,atalanta122,1,17.2533797,72.23250547,0.891384159,1.083057395,65648.48832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,72.92543762,0.896185872,4,17.3408958,1.067615,0,0,13.71,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,augustinus,92,122,augustinus122,1,42.15006074,95.45909868,1.036418023,1.298523613,33095.38111,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,97.16928872,1.042984176,5,45.5278894,1.277406746,0,0,36.5,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,baptisiae,92,122,baptisiae122,1,23.29884236,83.07002167,0.904204277,1.202128599,36859.14111,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,87.11832484,0.911667745,6,23.4257953,1.178125951,0,0,19.29,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,bellona,92,122,bellona122,1,28.9109962,90.22135601,0.970095794,1.170196327,64294.68832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,92.57589187,0.975108623,7,28.6598387,1.154074976,0,0,24.18,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,bimacula,92,122,bimacula122,1,27.05097355,88.40140239,0.920688907,1.312323705,64294.68832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,91.17106138,0.930499968,8,26.8980936,1.280771154,0,0,22.6,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,cocyta,92,122,cocyta122,1,56.71325691,98.42448526,1.081960968,1.35824265,65648.48832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,99.75404387,1.088882254,9,67.7701483,1.335983669,2,1,52.21,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,comyntas,92,122,comyntas122,1,17.34920697,72.39582766,0.885765793,1.088988095,65648.48832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,73.37026368,0.890856828,10,17.4574514,1.072615235,1,1,13.8,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,cybele,92,122,cybele122,1,20.59677148,78.28522587,0.91873892,1.111585038,65648.48832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,82.7697762,0.923570015,11,20.9188889,1.096048148,0,0,16.8,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,cymela,92,122,cymela122,1,21.47603805,79.84440839,0.8981621,1.160941724,33098.12111,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,84.40117439,0.904745139,12,21.7572616,1.139770553,0,0,17.61,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,dion,92,122,dion122,1,18.74443091,74.9774071,0.829454727,1.171363384,94606.98932,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,78.51872369,0.838020071,13,19.0526411,1.143817082,0,0,15.08,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,egeremet,92,122,egeremet122,1,31.05290467,91.86002199,0.961961478,1.368050104,65648.48832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,93.58962996,0.97213463,14,30.6981053,1.335333062,0,0,25.99,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,eurytheme,92,122,eurytheme122,1,9.700243409,53.42922161,0.845337517,1.003597198,65648.48832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,46.08021272,0.849302168,15,9.2702458,0.990846807,0,0,7.49,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,henrici,92,122,henrici122,1,63.37454392,99.30588069,1.113757237,1.444453457,33098.12111,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,99.90028806,1.122041692,16,74.286403,1.4178105,0,0,59.54,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,lineola,92,122,lineola122,1,36.42807309,94.23527106,1.012058765,1.365634179,64294.68832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,95.34179038,1.020916379,17,36.9005539,1.337147931,0,0,30.89,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,lucia,92,122,lucia122,1,50.53779499,97.15492743,1.053194267,1.27164927,65648.48832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,99.34577886,1.058666905,18,24.2157577,1.254049168,0,0,45.43,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,lucilius,92,122,lucilius122,1,24.1718838,84.52141154,0.910279095,1.216967643,33098.12111,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,88.21626413,0.91796212,19,59.6295981,1.192258894,0,0,20.08,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,lygdamus,92,122,lygdamus122,1,19.52240666,76.36945657,0.923249297,1.088142576,65648.48832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,80.46089076,0.927380131,20,19.8532657,1.074857742,0,0,15.81,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,origenes,92,122,origenes122,1,22.64401161,81.91860022,0.902713855,1.185119517,65648.48832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,86.17715489,0.909788557,21,22.8294079,1.16236715,0,0,18.69,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,pegala,92,122,pegala122,1,15.47951551,69.02376882,0.891893682,1.057416066,65648.48832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,65.05262575,0.896040276,22,15.235444,1.044080546,0,0,12.13,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,philodice,92,122,philodice122,1,16.89003737,71.53348649,0.902844016,1.069173832,65648.48832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,71.24473743,0.907010837,23,16.8926533,1.055773261,2,1,13.38,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,plexippus,92,122,plexippus122,1,18.47231324,74.48199645,0.911917881,1.08427928,64294.68832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,77.72435187,0.916235802,24,18.7589673,1.070392767,0,0,14.83,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,polios,92,122,polios122,1,82.18970291,99.99510033,1.142470278,1.442276006,64294.68832,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,100,1.149980878,25,87.4796731,1.41812178,0,0,80.29,11.43,0.09,9e-4,0.006739966,0.0066
12,16-08-2021,progne,92,122,progne122,1,36.6786677,94.30441079,1.009288518,1.243446069,36859.14111,2,2,5.310476,0.007639966,568996.361,568.996361,7440.335,7.440335,16,8,2021,3,0.25,30.8,0.315,2837,0.8442,0.9563,1210,95.40327942,1.015154529,26,37.2482671,1.224580871,0,0,31.13,11.43,0.09,9e-4,0.006739966,0.0066
